?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
164,2024-01-20,직영점,A0020,부산모라점(직),4,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매,잡화,2023,12월,7,머플러,005
165,2024-01-20,직영점,A0020,부산모라점(직),4,정상,일반판매,AKL7KT004,J-포인폴라니트,IV,아이보리,F,판매,의류,2023,12월,7,니트,004
166,2024-01-20,직영점,A0020,부산모라점(직),4,정상,일반판매,BKL7MF005,컬러풀머플러,GE,그린,F,판매,잡화,2023,12월,7,머플러,005
167,2024-01-21,직영점,A0020,부산모라점(직),1,정상,일반판매,AJK3PT010,C-샤이나팔PT,CG,차콜그레이,L,판매,의류,2022,11월,3,바지,010
168,2024-01-21,직영점,A0020,부산모라점(직),2,정상,일반판매,AEK1OP604,모즈룩 도트자카드 원피스,BK,블랙,L,판매,의류,2017,11월,1,원피스,604
169,2024-01-21,직영점,A0020,부산모라점(직),2,정상,일반판매,AEK1SK603,울 360도 플레어 풀스커트,RE,레드,L,판매,의류,2017,11월,1,스커트,603
170,2024-01-22,직영점,A0020,부산모라점(직),1,정상,일반판매,AIL3BL002,S-벨벳반목BL,GR,회색,F,판매,의류,2021,12월,3,블라우스,002
171,2024-01-22,직영점,A0020,부산모라점(직),2,정상,일반판매,AKJ7JP006,J-무브덕다운점퍼,PK,핑크,F,판매,의류,2023,10월,7,점퍼,006
172,2024-01-22,직영점,A0020,부산모라점(직),3,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,011
173,2024-01-22,직영점,A0020,부산모라점(직),3,정상,일반판매,AKK7KT021,J-파인단추니트,IV,아이보리,F,판매,의류,2023,11월,7,니트,021
174,2024-01-22,직영점,A0020,부산모라점(직),3,정상,일반판매,AKK7KT023,J-레인보우니트조끼,GR,회색,F,판매,의류,2023,11월,7,니트,023
175,2024-01-22,직영점,A0020,부산모라점(직),4,정상,일반판매,AJQ4VT001,양모집업조끼,BK,블랙,L,판매,의류,2022,퍼(FUR),4,베스트,001
176,2024-01-22,직영점,A0020,부산모라점(직),5,정상,일반판매,AKL7JP004,J-미들포켓덕다운,BK,블랙,F,판매,의류,2023,12월,7,점퍼,004
177,2024-01-22,직영점,A0020,부산모라점(직),5,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,DB,다크베이지,F,판매,의류,2023,12월,3,바지,005
178,2024-01-22,직영점,A0020,부산모라점(직),5,정상,일반판매,BJB7BG011,튤립가죽백,BE,베이지,F,판매,잡화,2022,2월,7,가방,011
179,2024-01-23,직영점,A0020,부산모라점(직),1,기획,일반판매,AKK7JP024,P-비조폭스구스다운,BG,청록색,F,판매,의류,2023,11월,7,점퍼,024
180,2024-01-23,직영점,A0020,부산모라점(직),2,정상,일반판매,AHK3TS010,S-벨벳백조,KH,카키,F,판매,의류,2020,11월,3,티셔츠,010
181,2024-01-23,직영점,A0020,부산모라점(직),2,정상,일반판매,AIA3PT003,Q-면기획일자,IV,아이보리,L,판매,의류,2021,1월,3,바지,003
182,2024-01-23,직영점,A0020,부산모라점(직),2,정상,일반판매,BIL4MF017,이지울워머,BK,블랙,F,판매,잡화,2021,12월,4,머플러,017
183,2024-01-23,직영점,A0020,부산모라점(직),2,정상,일반판매,BJK4SC007,키키삭스(2pcs),XX,XX,F,판매,잡화,2022,11월,4,양말,007
184,2024-01-24,직영점,A0020,부산모라점(직),1,정상,일반판매,AEI2PT601,볼로냐 와이드 팬츠,BK,블랙,S,판매,의류,2017,9월,2,바지,601
185,2024-01-24,직영점,A0020,부산모라점(직),2,정상,일반판매,AKB3TS014,S-해브스마일맨투맨,BL,블루,F,판매,의류,2023,2월,3,티셔츠,014
186,2024-01-24,직영점,A0020,부산모라점(직),2,정상,일반판매,AKK7KT019,J-머쉬포인니트,PP,퍼플,F,판매,의류,2023,11월,7,니트,019
187,2024-01-24,직영점,A0020,부산모라점(직),3,정상,일반판매,AEK1OP701,캐주얼 롱 원피스,BK,블랙,F,판매,의류,2017,11월,1,원피스,701
188,2024-01-24,직영점,A0020,부산모라점(직),4,정상,일반판매,AKL7KT011,J-에어벌룬니트,,네이비,F,판매,의류,2023,12월,7,니트,011
189,2024-01-24,직영점,A0020,부산모라점(직),4,정상,일반판매,AJK3KT008,C-골드반목니트,BK,블랙,F,판매,의류,2022,11월,3,니트,008
190,2024-01-24,직영점,A0020,부산모라점(직),5,정상,일반판매,AKL3JP005,S-레터링패딩점퍼,BR,브라운,F,판매,의류,2023,12월,3,점퍼,005
191,2024-01-24,직영점,A0020,부산모라점(직),5,정상,일반판매,AFL3JP008,A-G모자롱,,네이비,F,판매,의류,2018,12월,3,점퍼,008
192,2024-01-24,직영점,A0020,부산모라점(직),6,정상,일반판매,AKB7KT001,진주반폴라니트,GE,그린,F,판매,의류,2023,2월,7,니트,001
193,2024-01-24,직영점,A0020,부산모라점(직),6,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,002
194,2024-01-24,직영점,A0020,부산모라점(직),7,정상,일반판매,BKK7BG001,J-세로지퍼백팩,BK,블랙,F,판매,잡화,2023,11월,7,가방,001
195,2024-01-24,직영점,A0020,부산모라점(직),8,정상,일반판매,AJC7PT005,아가일조거,BK,블랙,F,판매,의류,2022,3월,7,바지,005
196,2024-01-25,직영점,A0020,부산모라점(직),1,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,BK,블랙,L,판매,의류,2023,11월,3,바지,006
197,2024-01-25,직영점,A0020,부산모라점(직),2,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,003
198,2024-01-25,직영점,A0020,부산모라점(직),3,정상,일반판매,BKJ4SC003,프릴삭스(2pcs),XX,XX,F,판매,잡화,2023,10월,4,양말,003
199,2024-01-25,직영점,A0020,부산모라점(직),3,정상,일반판매,AEH1TS301,젠 실켓모달 드레이퍼리 티셔츠,BK,블랙,M,판매,의류,2017,8월,1,티셔츠,301
200,2024-01-25,직영점,A0020,부산모라점(직),3,정상,일반판매,AHA3CA001,Q-애플가디건,BR,브라운,F,판매,의류,2020,1월,3,가디건,001
201,2024-01-25,직영점,A0020,부산모라점(직),3,정상,일반판매,AKL3SK002,S-패딩롱스커트,IV,아이보리,F,판매,의류,2023,12월,3,스커트,002
202,2024-01-26,직영점,A0020,부산모라점(직),1,정상,일반판매,AJL3TS010,C-스팅기모후드맨투맨,GE,그린,F,판매,의류,2022,12월,3,티셔츠,010
203,2024-01-26,직영점,A0020,부산모라점(직),2,정상,일반판매,AEI2PT601,볼로냐 와이드 팬츠,BK,블랙,S,판매,의류,2017,9월,2,바지,601
204,2024-01-26,직영점,A0020,부산모라점(직),3,정상,일반판매,BKL7MF007,하운드니트고리,BK,블랙,F,판매,잡화,2023,12월,7,머플러,007
205,2024-01-26,직영점,A0020,부산모라점(직),3,정상,일반판매,AEI2PT601,볼로냐 와이드 팬츠,BK,블랙,M,판매,의류,2017,9월,2,바지,601
206,2024-01-26,직영점,A0020,부산모라점(직),4,정상,일반판매,BKK7BG002,J-마킹백팩,BK,블랙,F,판매,잡화,2023,11월,7,가방,002
207,2024-01-26,직영점,A0020,부산모라점(직),5,정상,일반판매,AJL3TS021,S-실사자수기모맨투맨,BK,블랙,F,판매,의류,2022,12월,3,티셔츠,021
208,2024-01-26,직영점,A0020,부산모라점(직),5,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BR,브라운,F,판매,의류,2023,12월,7,니트,014
209,2024-01-27,직영점,A0020,부산모라점(직),1,정상,일반판매,AJL3VT013,C-체스니트조끼,YE,옐로우,F,판매,의류,2022,12월,3,베스트,013
210,2024-01-29,직영점,A0020,부산모라점(직),1,정상,일반판매,AKK3TS003,S-모달긴팔T,BE,베이지,F,판매,의류,2023,11월,3,티셔츠,003
211,2024-01-29,직영점,A0020,부산모라점(직),2,정상,일반판매,KKJ7AC004,KJ-리버시블덕다운점퍼,PK,핑크,F,판매,이벤트상품,2023,10월,7,스크래치특가,004
212,2024-01-30,직영점,A0020,부산모라점(직),1,정상,일반판매,BJK3MF002,폴라어깨숄,BK,블랙,F,판매,잡화,2022,11월,3,머플러,002
213,2024-01-30,직영점,A0020,부산모라점(직),1,기획,일반판매,AKL7DP005,P-미니스마일데님배기,DL,진청,F,판매,의류,2023,12월,7,데님,005
214,2024-01-30,직영점,A0020,부산모라점(직),1,정상,일반판매,AEI2PT601,볼로냐 와이드 팬츠,BK,블랙,M,판매,의류,2017,9월,2,바지,601
215,2024-01-30,직영점,A0020,부산모라점(직),1,정상,일반판매,BKI7BG009,리치투웨이백,BK,블랙,F,판매,잡화,2023,9월,7,가방,009
216,2024-01-31,직영점,A0020,부산모라점(직),1,정상,일반판매,ALB3TS009,C-OCJDOC-메디후드맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,009
217,2024-01-31,직영점,A0020,부산모라점(직),1,정상,일반판매,KKK7AC007,KJ-컬러패딩조끼,YE,옐로우,F,판매,이벤트상품,2023,11월,7,스크래치특가,007
218,2024-01-31,직영점,A0020,부산모라점(직),2,정상,일반판매,AEH2TS501,아르웬 페미닌 티셔츠,,네이비,M,판매,의류,2017,8월,2,티셔츠,501
219,2024-01-31,직영점,A0020,부산모라점(직),3,정상,일반판매,AKK7VT007,J-롱폴라조끼,GR,회색,F,판매,의류,2023,11월,7,베스트,007
220,2024-01-31,직영점,A0020,부산모라점(직),3,정상,일반판매,AKL7JP014,P4-밍크숏덕다운,BR,브라운,F,판매,의류,2023,12월,7,점퍼,014
221,2024-02-01,직영점,A0020,부산모라점(직),1,정상,일반판매,BHK4CP017,포근체크벙거지,BK,블랙,F,판매,잡화,2020,11월,4,모자,017
222,2024-02-01,직영점,A0020,부산모라점(직),1,정상,일반판매,AKL7KT017,P3-셀폴라니트,PK,핑크,F,판매,의류,2023,12월,7,니트,017
223,2024-02-01,직영점,A0020,부산모라점(직),2,정상,일반판매,AEI2SK402,나탈리 코튼 머메이드스커트,BK,블랙,L,판매,의류,2017,9월,2,스커트,402
224,2024-02-02,직영점,A0020,부산모라점(직),1,정상,일반판매,AEH2OP501,엘레강스 스포티 코튼린넨 슬리브리스 원피스,,네이비,M,판매,의류,2017,8월,2,원피스,501
225,2024-02-02,직영점,A0020,부산모라점(직),2,정상,일반판매,AEH2TS501,아르웬 페미닌 티셔츠,WN,와인,M,판매,의류,2017,8월,2,티셔츠,501
226,2024-02-02,직영점,A0020,부산모라점(직),3,정상,일반판매,AKL7KT005,J-젤리반폴니트,BE,베이지,F,판매,의류,2023,12월,7,니트,005
227,2024-02-02,직영점,A0020,부산모라점(직),3,정상,일반판매,BKJ4SC003,프릴삭스(2pcs),XX,XX,F,판매,잡화,2023,10월,4,양말,003
228,2024-02-02,직영점,A0020,부산모라점(직),4,정상,일반판매,AKI7JK013,J-라운배색니트자켓,BK,블랙,F,판매,의류,2023,9월,7,자켓,013
229,2024-02-02,직영점,A0020,부산모라점(직),5,정상,일반판매,AEH2TS501,아르웬 페미닌 티셔츠,,네이비,L,판매,의류,2017,8월,2,티셔츠,501
230,2024-02-02,직영점,A0020,부산모라점(직),5,정상,일반판매,AEH2TS501,아르웬 페미닌 티셔츠,WN,와인,M,판매,의류,2017,8월,2,티셔츠,501
231,2024-02-02,직영점,A0020,부산모라점(직),6,정상,일반판매,BJK4SC007,키키삭스(2pcs),XX,XX,F,판매,잡화,2022,11월,4,양말,007
232,2024-02-03,직영점,A0020,부산모라점(직),1,기획,일반판매,AKL7PT002,P-버클부츠컷슬랙스,BK,블랙,S,판매,의류,2023,12월,7,바지,002
233,2024-02-03,직영점,A0020,부산모라점(직),2,정상,일반판매,AEI2VT101,헬싱키 백오버 니트베스트,BK,블랙,M,판매,의류,2017,9월,2,베스트,101
234,2024-02-03,직영점,A0020,부산모라점(직),3,정상,일반판매,AKJ3CA001,C-필링도트가디건,CH,챠콜,F,판매,의류,2023,10월,3,가디건,001
235,2024-02-03,직영점,A0020,부산모라점(직),3,정상,일반판매,ALB3TS001,C-OCCDHN-로이자수후드티,BE,베이지,F,판매,의류,2024,2월,3,티셔츠,001
236,2024-02-03,직영점,A0020,부산모라점(직),4,정상,일반판매,AKK7JP009,J-인디후드니트점퍼,OR,오렌지,F,판매,의류,2023,11월,7,점퍼,009
237,2024-02-03,직영점,A0020,부산모라점(직),4,정상,일반판매,ALB3PT001,C-SCCXC0-코튼세미부츠컷,BK,블랙,L,판매,의류,2024,2월,3,바지,001
238,2024-02-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,판매,의류,2024,2월,7,블라우스,001
239,2024-02-06,직영점,A0020,부산모라점(직),1,기획,일반판매,AKK7JP016,P-토니덕다운점퍼,KH,카키,F,판매,의류,2023,11월,7,점퍼,016
240,2024-02-06,직영점,A0020,부산모라점(직),2,정상,일반판매,AJL3PT005,C-양기모밴딩통바지,BK,블랙,F,판매,의류,2022,12월,3,바지,005
241,2024-02-06,직영점,A0020,부산모라점(직),2,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,IV,아이보리,F,판매,의류,2024,2월,3,티셔츠,015
242,2024-02-07,직영점,A0020,부산모라점(직),1,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,GE,그린,F,판매,의류,2024,2월,3,티셔츠,010
243,2024-02-07,직영점,A0020,부산모라점(직),1,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매,의류,2024,2월,3,티셔츠,012
244,2024-02-07,직영점,A0020,부산모라점(직),2,정상,일반판매,AJK3KT003,C-숄더퍼프반목니트,BK,블랙,F,판매,의류,2022,11월,3,니트,003
245,2024-02-07,직영점,A0020,부산모라점(직),2,기획,일반판매,AKK7VT024,P-링클니트조끼,BK,블랙,F,판매,의류,2023,11월,7,베스트,024
246,2024-02-07,직영점,A0020,부산모라점(직),2,정상,일반판매,AKL7KT017,P3-셀폴라니트,GR,회색,F,판매,의류,2023,12월,7,니트,017
247,2024-02-07,직영점,A0020,부산모라점(직),3,정상,일반판매,ALB7JK003,3-SC2NHC-버튼차이나레더자켓,PK,핑크,F,판매,의류,2024,2월,7,자켓,003
248,2024-02-07,직영점,A0020,부산모라점(직),3,정상,일반판매,AKJ7JP006,J-무브덕다운점퍼,PK,핑크,F,판매,의류,2023,10월,7,점퍼,006
249,2024-02-07,직영점,A0020,부산모라점(직),3,정상,일반판매,AKK7CT003,J-싱글핸드메이드코트,PK,핑크,F,판매,의류,2023,11월,7,코트,003
250,2024-02-08,직영점,A0020,부산모라점(직),1,정상,일반판매,AEK2PT707,배색 부츠컷,DB,다크베이지,M,판매,의류,2017,11월,2,바지,707
251,2024-02-08,직영점,A0020,부산모라점(직),1,정상,일반판매,AEK2PT706,스키니 코팅진 기본 바지,BK,블랙,M,판매,의류,2017,11월,2,바지,706
252,2024-02-08,직영점,A0020,부산모라점(직),1,정상,일반판매,BFE3MF701,배색롱머플러,PK,핑크,F,판매,잡화,2018,5월,3,머플러,701
253,2024-02-08,직영점,A0020,부산모라점(직),1,기획,일반판매,AKK7VT006,J-컬러패딩조끼,PK,핑크,F,판매,의류,2023,11월,7,베스트,006
254,2024-02-08,직영점,A0020,부산모라점(직),1,정상,일반판매,AKK7JP023,J-카라포켓집업,IV,아이보리,F,판매,의류,2023,11월,7,점퍼,023
255,2024-02-08,직영점,A0020,부산모라점(직),1,정상,일반판매,BKC4MF005,면나염호피MF,GR,회색,F,판매,잡화,2023,3월,4,머플러,005
256,2024-02-08,직영점,A0020,부산모라점(직),2,정상,일반판매,AKL7JP013,P4-배색라인덕다운,PP,퍼플,F,판매,의류,2023,12월,7,점퍼,013
257,2024-02-08,직영점,A0020,부산모라점(직),2,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,PK,핑크,F,판매,의류,2024,2월,3,티셔츠,015
258,2024-02-08,직영점,A0020,부산모라점(직),3,기획,일반판매,AKL7KT003,P-로제폴라니트,IV,아이보리,F,판매,의류,2023,12월,7,니트,003
259,2024-02-08,직영점,A0020,부산모라점(직),4,정상,일반판매,AJB4JK004,M-버튼JK,IV,아이보리,F,판매,의류,2022,2월,4,자켓,004
260,2024-02-08,직영점,A0020,부산모라점(직),4,정상,일반판매,BKL7MF001,모닝퍼머플러,BK,블랙,F,판매,잡화,2023,12월,7,머플러,001
261,2024-02-08,직영점,A0020,부산모라점(직),4,정상,일반판매,BKL7MF008,핸메퍼머플러,GR,회색,F,판매,잡화,2023,12월,7,머플러,008
262,2024-02-09,직영점,A0020,부산모라점(직),1,정상,일반판매,AKA3KT014,S-플라워비즈KT,GE,그린,F,판매,의류,2023,1월,3,니트,014
263,2024-02-09,직영점,A0020,부산모라점(직),1,정상,일반판매,AHJ7CA003,롱컬러풀와리,BR,브라운,F,판매,의류,2020,10월,7,가디건,003
264,2024-02-09,직영점,A0020,부산모라점(직),2,정상,일반판매,AKI3DP006,C-데이블랙통데님,BK,블랙,M,판매,의류,2023,9월,3,데님,006
265,2024-02-12,직영점,A0020,부산모라점(직),1,정상,일반판매,AJL3PT035,S-히든기모부츠컷,IV,아이보리,L,판매,의류,2022,12월,3,바지,035
266,2024-02-12,직영점,A0020,부산모라점(직),1,정상,일반판매,AEI1SK301,테레 캉캉스커트,VG,버건디,L,판매,의류,2017,9월,1,스커트,301
267,2024-02-12,직영점,A0020,부산모라점(직),2,정상,일반판매,AKL7PT004,J-다이아누비팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,004
268,2024-02-12,직영점,A0020,부산모라점(직),2,정상,일반판매,AKJ7KT003,J-큐빅골지니트,BE,베이지,F,판매,의류,2023,10월,7,니트,003
269,2024-02-12,직영점,A0020,부산모라점(직),3,정상,일반판매,AKL7PT003,P3-누빔조거팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,003
270,2024-02-12,직영점,A0020,부산모라점(직),4,정상,일반판매,AKL7PT003,P3-누빔조거팬츠,BK,블랙,F,판매,의류,2023,12월,7,바지,003
271,2024-02-12,직영점,A0020,부산모라점(직),4,정상,일반판매,AKK3PT004,C-스타기모시보리팬츠,CH,챠콜,M,판매,의류,2023,11월,3,바지,004
272,2024-02-13,직영점,A0020,부산모라점(직),1,정상,일반판매,AEJ2BL402,폴카 루즈핏 풀오버(빈티지),GR,회색,F,판매,의류,2017,10월,2,블라우스,402
273,2024-02-13,직영점,A0020,부산모라점(직),2,정상,20% 할인(직원할인),AKI3TS006,C-한스라운드티,IV,아이보리,F,판매,의류,2023,9월,3,티셔츠,006
274,2024-02-13,직영점,A0020,부산모라점(직),2,정상,20% 할인(직원할인),AKI3TS013,S-PS후드,KH,카키,F,판매,의류,2023,9월,3,티셔츠,013
275,2024-02-14,직영점,A0020,부산모라점(직),1,정상,일반판매,AKL7JP013,P4-배색라인덕다운,BE,베이지,F,판매,의류,2023,12월,7,점퍼,013
276,2024-02-14,직영점,A0020,부산모라점(직),2,정상,일반판매,ALB3TS015,C-SCCFHN-셔링반폴티,IV,아이보리,F,판매,의류,2024,2월,3,티셔츠,015
277,2024-02-14,직영점,A0020,부산모라점(직),2,정상,일반판매,AEI2VT101,헬싱키 백오버 니트베스트,GR,회색,M,판매,의류,2017,9월,2,베스트,101
278,2024-02-14,직영점,A0020,부산모라점(직),3,정상,일반판매,BHK4MF004,줄지삼각니트,BK,블랙,F,판매,잡화,2020,11월,4,머플러,004
279,2024-02-14,직영점,A0020,부산모라점(직),3,정상,일반판매,KKB7AC007,K스카이크로스백,BK,블랙,F,판매,이벤트상품,2023,2월,7,스크래치특가,007
280,2024-02-15,직영점,A0020,부산모라점(직),1,정상,일반판매,AKL7KT005,J-젤리반폴니트,BK,블랙,F,판매,의류,2023,12월,7,니트,005
281,2024-02-15,직영점,A0020,부산모라점(직),2,정상,일반판매,AKJ7KT006,J-비비드폴라니트,BK,블랙,F,판매,의류,2023,10월,7,니트,006
